a,b,theta,A1,A2,Rt,Rp,E,E_t1,E_t2,E_p1,E_p2,machine_type,status,file_name
7.4,6.0,25,1.0,0.0,2.1,1.9,-54.94865235663019,-9.744001007988116,-10.496695487760007,-7.2354187136515975,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,1.5,0.0,2.1,1.9,-54.59835619432852,-9.414280270983,-10.326801547838839,-7.499820052064023,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,1.5,0.0,2.1,1.9,-55.13155897136311,-9.577388317673465,-10.430294889665674,-7.499820052064023,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,1.5,0.0,2.1,1.9,-55.26087748736609,-9.63767383096274,-10.434668634377887,-7.499820052064023,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,1.5,0.0,2.1,1.9,-55.276217596721835,-9.688158265431413,-10.467314214620274,-7.460575576755217,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,1.5,0.0,2.1,1.9,-54.80790186370723,-9.705928093579132,-10.464949757093564,-7.234305510879494,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,2.0,0.0,2.1,1.9,-54.02383062883746,-9.245978951454164,-10.231027834117413,-7.453444553073496,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,2.0,0.0,2.1,1.9,-54.67928866925649,-9.451231197279412,-10.35350460850168,-7.453444553073496,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,2.0,0.0,2.1,1.9,-54.91302735893987,-9.547314273542725,-10.374290877080057,-7.453444553073496,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,2.0,0.0,2.1,1.9,-54.99992996407673,-9.613792055519298,-10.413670267269481,-7.440308258635922,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,2.0,0.0,2.1,1.9,-54.59000780142378,-9.645832716021689,-10.417666250956245,-7.231169215985575,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-0.5,0.0,2.1,1.9,-55.590949002536945,-9.736643453186844,-10.426681059645489,-7.647927472251467,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-0.5,0.0,2.1,1.9,-55.85884055146016,-9.791253138391768,-10.506017148902174,-7.647927472251467,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-0.5,0.0,2.1,1.9,-55.76734331832267,-9.76164282404352,-10.489878846681675,-7.647927472251467,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-0.5,0.0,2.1,1.9,-55.591466070502065,-9.771064886590466,-10.515280451509168,-7.514078334439546,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-0.5,0.0,2.1,1.9,-54.97702710388694,-9.753019581665283,-10.505930552491918,-7.22728618409019,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-1.0,0.0,2.1,1.9,-55.55398991808761,-9.747160520695617,-10.383666503999848,-7.675963364075869,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-1.0,0.0,2.1,1.9,-55.80649994255509,-9.787380774214398,-10.469701262714807,-7.675963364075869,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-1.0,0.0,2.1,1.9,-55.70409282029141,-9.746398723626042,-10.459479752171319,-7.675963364075869,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-1.0,0.0,2.1,1.9,-55.5025943396613,-9.75049008888891,-10.487986276624724,-7.520944548770785,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-1.0,0.0,2.1,1.9,-54.871851407689974,-9.728044683695769,-10.481473350140732,-7.220974688534625,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-1.5,0.0,2.1,1.9,-55.414653833257034,-9.735309994488489,-10.313542889198287,-7.700575561262668,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-1.5,0.0,2.1,1.9,-55.67059131630231,-9.76544490706874,-10.411376718140673,-7.700575561262668,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-1.5,0.0,2.1,1.9,-55.573505479609594,-9.716777114197614,-10.411501592665443,-7.700575561262668,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-1.5,0.0,2.1,1.9,-55.35451452981215,-9.717168680392207,-10.445055807416793,-7.525368494330905,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-1.5,0.0,2.1,1.9,-54.71481577528175,-9.691828571551014,-10.443172649887854,-7.212972680921665,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-2.0,0.0,2.1,1.9,-55.17627533455379,-9.703200935269708,-10.215825149440208,-7.721850660513155,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-2.0,0.0,2.1,1.9,-55.453937214333564,-9.72724900097819,-10.330608023621608,-7.721850660513155,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-2.0,0.0,2.1,1.9,-55.37792441796046,-9.674302844738124,-10.345547781675123,-7.721850660513155,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-2.0,0.0,2.1,1.9,-55.149277343880385,-9.672513186058497,-10.386054807226174,-7.527444297447801,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-2.0,0.0,2.1,1.9,-54.50763707375154,-9.64565764076542,-10.390570996678433,-7.2033391473814845,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.0,0.5,2.1,1.9,-55.45045829878654,-9.842092116130516,-10.64650471531786,-7.241423984407447,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.0,0.5,2.1,1.9,-55.13373517617583,-9.631671697774435,-10.444324758311268,-7.477045204141178,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.0,0.5,2.1,1.9,-55.14069300680421,-9.757676960784009,-10.5760372246732,-7.241423984407447,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.0,0.5,2.1,1.9,-54.74971537140664,-9.841278863139449,-10.657561441359576,-6.891947350115515,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.0,0.5,2.1,1.9,-55.66148740123026,-9.768282507313415,-10.571590061299505,-7.477045204141178,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.0,0.5,2.1,1.9,-54.86770482151769,-9.879429588560017,-10.678405440994537,-6.891947350115515,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.0,0.5,2.1,1.9,-55.77765832783189,-9.80498180218274,-10.592976229730995,-7.477045204141178,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.0,0.5,2.1,1.9,-55.385254989145324,-9.835229666670784,-10.620765509956982,-7.241423984407447,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.0,0.5,2.1,1.9,-54.64534790837206,-9.834478537377436,-10.612178035604304,-6.891947350115515,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.5,0.5,2.1,1.9,-55.35359710990451,-9.791506652603855,-10.649057425791398,-7.240628301631659,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.5,0.5,2.1,1.9,-54.93188277934678,-9.538406768988352,-10.445549657801166,-7.459272865904494,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.5,0.5,2.1,1.9,-54.98657278600149,-9.679989967902657,-10.577061948541086,-7.240628301631659,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.5,0.5,2.1,1.9,-54.63338380260393,-9.77750125672901,-10.658476978540419,-6.901339919771999,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.5,0.5,2.1,1.9,-55.52181622560602,-9.704477918101476,-10.574445231817664,-7.459272865904494,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.5,0.5,2.1,1.9,-54.80393474525772,-9.840523968508931,-10.680729738087393,-6.901339919771999,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.5,0.5,2.1,1.9,-55.68909407639876,-9.765549073752481,-10.597013001563028,-7.459272865904494,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.5,0.5,2.1,1.9,-55.33502908900846,-9.806867469742429,-10.6244125982048,-7.240628301631659,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.5,0.5,2.1,1.9,-54.62404645362403,-9.815807604696602,-10.61550195608288,-6.901339919771999,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,1.0,0.5,2.1,1.9,-55.15421082742978,-9.713308866368607,-10.62902291410137,-7.2377066150074825,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,1.0,0.5,2.1,1.9,-54.593252028222196,-9.408811521425378,-10.416199760104066,-7.438532405300067,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,1.0,0.5,2.1,1.9,-54.707058496424,-9.568771350430325,-10.549984264536759,-7.2377066150074825,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,1.0,0.5,2.1,1.9,-54.40239737147931,-9.6828501583077,-10.633670253271704,-6.909269136027433,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,1.0,0.5,2.1,1.9,-55.26905143260956,-9.610486332792787,-10.552424650930334,-7.438532405300067,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,1.0,0.5,2.1,1.9,-54.647514072363265,-9.776440137356985,-10.662638624664396,-6.909269136027433,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,1.0,0.5,2.1,1.9,-55.50827204948291,-9.701423199323473,-10.581098092836328,-7.438532405300067,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,1.0,0.5,2.1,1.9,-55.20227181841619,-9.75616340682609,-10.610198869137092,-7.2377066150074825,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,1.0,0.5,2.1,1.9,-54.52910795586649,-9.776971638377288,-10.602904065395704,-6.909269136027433,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,1.5,0.5,2.1,1.9,-54.84383308608085,-9.603957718703898,-10.585739156696944,-7.232598683796822,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,1.5,0.5,2.1,1.9,-54.108108986751176,-9.238766351423694,-10.355565351317637,-7.414748521405272,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,1.5,0.5,2.1,1.9,-54.292773884837516,-9.420074698340613,-10.494092576438561,-7.232598683796822,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,1.5,0.5,2.1,1.9,-54.04774001496844,-9.55355799809331,-10.582427159068176,-6.9156822883524,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,1.5,0.5,2.1,1.9,-54.8944041171344,-9.482603559736162,-10.504875708196778,-7.414748521405272,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,1.5,0.5,2.1,1.9,-54.39032533427235,-9.683802091109099,-10.623475725704337,-6.9156822883524,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,1.5,0.5,2.1,1.9,-55.22740359418094,-9.609359324793331,-10.544619681662882,-7.414748521405272,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,1.5,0.5,2.1,1.9,-54.979480667971075,-9.680015695630571,-10.577504970715381,-7.232598683796822,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,1.5,0.5,2.1,1.9,-54.353420215891674,-9.715029498678634,-10.57379575894447,-6.9156822883524,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=0.5_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.5,5.8,25,2.0,0.0,2.1,1.9,-54.801314263721,-9.55328252108302,-10.312466081930324,-7.453444553073496,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.5_b=5.8_cx=0_cy=0_cz=0.log
7.5,5.9,25,2.0,0.0,2.1,1.9,-54.730941527173854,-9.579220019455533,-10.313748084881807,-7.440308258635922,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.5_b=5.9_cx=0_cy=0_cz=0.log
7.5,6.0,25,2.0,0.0,2.1,1.9,-54.1854157083435,-9.575935631990431,-10.285267288447358,-7.231169215985575,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=0.0_a=7.5_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.7,25,-0.5,0.0,2.1,1.9,-54.73534413741436,-9.601665424590463,-10.249331045895817,-7.548872508807107,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-0.5,0.0,2.1,1.9,-55.22955846332479,-9.707981933897829,-10.39012169954367,-7.548872508807107,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-0.5,0.0,2.1,1.9,-55.32760188053362,-9.721638433984479,-10.42548690806143,-7.548872508807107,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=0.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.0,0.0,2.1,1.9,-54.742079829913564,-9.622021849208975,-10.202501229476184,-7.608554984908551,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.0,0.0,2.1,1.9,-55.21758180751931,-9.71209086937597,-10.350183198112065,-7.608554984908551,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.0,0.0,2.1,1.9,-55.30196056724526,-9.712754775129724,-10.391708672221283,-7.608554984908551,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=0.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.5,0.0,2.1,1.9,-54.6358022261411,-9.617735328210985,-10.126120712375268,-7.663611457333901,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.5,0.0,2.1,1.9,-55.11228311946616,-9.696113209705802,-10.285983277542982,-7.663611457333901,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.5,0.0,2.1,1.9,-55.200110673904426,-9.687719008419664,-10.338291256048251,-7.663611457333901,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=0.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.7,25,-2.0,0.0,2.1,1.9,-54.420153394690715,-9.591054230520967,-10.019717606774067,-7.714131032465957,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-2.0,0.0,2.1,1.9,-54.91684261977207,-9.662013688823208,-10.197102761012502,-7.714131032465957,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-2.0,0.0,2.1,1.9,-55.024721629102714,-9.648205958772449,-10.264849995728582,-7.714131032465957,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=0.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.8,25,0.0,0.5,2.1,1.9,-55.354077782598324,-9.654179854027461,-10.448618809168693,-7.5321079515852025,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,0.0,0.5,2.1,1.9,-55.67716260137968,-9.740211475000251,-10.524129597586581,-7.5321079515852025,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,0.0,0.5,2.1,1.9,-55.63074192136992,-9.736418177024461,-10.504712555557491,-7.5321079515852025,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,0.0,0.5,2.1,1.9,-55.56001401436515,-9.76023908413481,-10.528896791045556,-7.477045204141178,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,0.0,0.5,2.1,1.9,-55.019740454736166,-9.754809240170287,-10.5184286692529,-7.241423984407447,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=0.5_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,0.5,0.5,2.1,1.9,-55.15952709270641,-9.575537790951783,-10.451863663445693,-7.488351679290645,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,0.5,0.5,2.1,1.9,-55.53839629504364,-9.688223526463844,-10.528612529102247,-7.488351679290645,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,0.5,0.5,2.1,1.9,-55.53785538126249,-9.706561251252424,-10.510004347423092,-7.488351679290645,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,0.5,0.5,2.1,1.9,-55.513082541525364,-9.740865340514574,-10.533690967364237,-7.459272865904494,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,0.5,0.5,2.1,1.9,-55.00721284467727,-9.744591494789347,-10.522780450992288,-7.240628301631659,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=0.5_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,1.0,0.5,2.1,1.9,-54.840646590688266,-9.463999143277759,-10.427845718164463,-7.4405843631830075,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,1.0,0.5,2.1,1.9,-55.296980647719465,-9.60906188498484,-10.510950004972985,-7.4405843631830075,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,1.0,0.5,2.1,1.9,-55.3612439467106,-9.654560124967249,-10.497583414486146,-7.4405843631830075,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=0.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
