a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.6,8.7,65,-14,32,-24.7792328519281,-0.1837273978744633,-4.018044421507511,-4.093922303291038,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.6_b=8.7_cx=0_cy=0_cz=0.log
6.0,8.8,65,-18,32,-24.04869324015453,-0.1718630662653595,-3.039999177970458,-4.406242187920725,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=6.0_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.8,65,-12,32,-25.27890651463531,-0.1718593012192286,-3.899185869900976,-4.284204043098725,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.7_b=8.8_cx=0_cy=0_cz=0.log
5.6,8.8,65,-16,32,-24.551875938894227,-0.171858673740644,-3.970108932699077,-4.066985181503696,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.6_b=8.8_cx=0_cy=0_cz=0.log
5.6,8.8,65,-14,32,-24.930801617214456,-0.171858673740644,-4.018044421507511,-4.137748856679536,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.6_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.7,65,-20,32,-23.40230397391133,-0.1837343004881404,-3.648668190173339,-3.9343747481470928,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.7_b=8.7_cx=0_cy=0_cz=0.log
5.7,8.7,65,-18,32,-24.07637270586565,-0.1837311629205942,-3.7155162029666826,-4.069469493522774,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.7_b=8.7_cx=0_cy=0_cz=0.log
5.6,8.9,65,-16,32,-24.65673160494771,-0.1609117618063464,-3.970108932699077,-4.098672553984216,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.6_b=8.9_cx=0_cy=0_cz=0.log
5.6,8.9,65,-14,32,-24.964974556700327,-0.1609155268524773,-4.018044421507511,-4.151763664995087,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.6_b=8.9_cx=0_cy=0_cz=0.log
5.8,8.8,65,-12,32,-25.16287991544232,-0.1718593012192286,-3.706175089057069,-4.351702783722431,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.8_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.8,65,-20,32,-23.732816001283936,-0.171866831369698,-3.648668190173339,-4.0229364895494655,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.7_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.9,65,-16,32,-24.700676130130887,-0.1609117618063464,-3.781550335348584,-4.203937983955257,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.7_b=8.9_cx=0_cy=0_cz=0.log
